match_status,match_method,match_score,review_reason,db_id,db_state_name,db_district_name,db_state_lgd_code,db_district_lgd_code,db_source,lgd_state_name,lgd_district_name,lgd_state_lgd_code,lgd_district_lgd_code,lgd_source
auto,code,1.000,District LGD code already matches.,498,Manipur,Jiribam,14,713,lgd,Manipur,Jiribam,14,713,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,636,Rajasthan,Jodhpur,,,manual_pilot,Rajasthan,Jodhpur,8,107,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,637,Rajasthan,Jodhpur Rural,,,manual_pilot,Rajasthan,Jodhpur (Gramin),8,778,lgd
auto,code,1.000,District LGD code already matches.,257,Assam,Jorhat,18,290,lgd,Assam,Jorhat,18,290,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,368,Gujarat,Kutch,,,manual_pilot,Gujarat,Kachchh,24,449,lgd
auto,code,1.000,District LGD code already matches.,196,Andhra Pradesh,Kakinada,28,746,lgd,Andhra Pradesh,Kakinada,28,746,lgd
auto,code,1.000,District LGD code already matches.,566,Odisha,Kalahandi,21,358,lgd,Odisha,Kalahandi,21,358,lgd
auto,code,1.000,District LGD code already matches.,673,Tamil Nadu,Kallakurichi,33,729,lgd,Tamil Nadu,Kallakurichi,33,729,lgd
auto,code,1.000,District LGD code already matches.,712,Telangana,Kamareddy,36,685,lgd,Telangana,Kamareddy,36,685,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,259,Assam,Kamrup Metropolitan,,,manual_pilot,Assam,Kamrup Metro,18,618,lgd
auto,code,1.000,District LGD code already matches.,481,Kerala,Kannur,32,557,lgd,Kerala,Kannur,32,557,lgd
auto,code,1.000,District LGD code already matches.,153,Uttar Pradesh,Kanpur Nagar,9,157,lgd,Uttar Pradesh,Kanpur Nagar,9,157,lgd
auto,code,1.000,District LGD code already matches.,593,Punjab,Kapurthala,3,35,lgd,Punjab,Kapurthala,3,35,lgd
auto,code,1.000,District LGD code already matches.,828,Ladakh,Kargil,37,6,lgd,Ladakh,Kargil,37,6,lgd
auto,code,1.000,District LGD code already matches.,676,Tamil Nadu,Karur,33,576,lgd,Tamil Nadu,Karur,33,576,lgd
auto,code,1.000,District LGD code already matches.,814,Jammu And Kashmir,Kathua,1,7,lgd,Jammu And Kashmir,Kathua,1,7,lgd
auto,code,1.000,District LGD code already matches.,640,Rajasthan,Khairthal-Tijara,8,770,lgd,Rajasthan,Khairthal-Tijara,8,770,lgd
auto,code,1.000,District LGD code already matches.,80,Madhya Pradesh,Khandwa (East Nimar),23,405,lgd,Madhya Pradesh,Khandwa (East Nimar),23,405,lgd
auto,code,1.000,District LGD code already matches.,464,Karnataka,Kolar,29,542,lgd,Karnataka,Kolar,29,542,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,715,Telangana,Kumuram Bheem,,,manual_pilot,Telangana,Kumuram Bheem Asifabad,36,699,lgd
auto,code,1.000,District LGD code already matches.,528,Mizoram,Lawngtlai,15,264,lgd,Mizoram,Lawngtlai,15,264,lgd
auto,code,1.000,District LGD code already matches.,436,Jharkhand,Lohardaga,20,336,lgd,Jharkhand,Lohardaga,20,336,lgd
auto,code,1.000,District LGD code already matches.,226,Arunachal Pradesh,Lower Dibang Valley,12,235,lgd,Arunachal Pradesh,Lower Dibang Valley,12,235,lgd
auto,code,1.000,District LGD code already matches.,227,Arunachal Pradesh,Lower Siang,12,719,lgd,Arunachal Pradesh,Lower Siang,12,719,lgd
auto,code,1.000,District LGD code already matches.,161,Uttar Pradesh,Mahoba,9,165,lgd,Uttar Pradesh,Mahoba,9,165,lgd
auto,code,1.000,District LGD code already matches.,83,Madhya Pradesh,Mandla,23,415,lgd,Madhya Pradesh,Mandla,23,415,lgd
auto,code,1.000,District LGD code already matches.,679,Tamil Nadu,Mayiladuthurai,33,735,lgd,Tamil Nadu,Mayiladuthurai,33,735,lgd
auto,code,1.000,District LGD code already matches.,719,Telangana,Medak,36,513,lgd,Telangana,Medak,36,513,lgd
auto,code,1.000,District LGD code already matches.,166,Uttar Pradesh,Mirzapur,9,170,lgd,Uttar Pradesh,Mirzapur,9,170,lgd
auto,code,1.000,District LGD code already matches.,540,Nagaland,Mokokchung,13,246,lgd,Nagaland,Mokokchung,13,246,lgd
auto,code,1.000,District LGD code already matches.,167,Uttar Pradesh,Moradabad,9,171,lgd,Uttar Pradesh,Moradabad,9,171,lgd
auto,code,1.000,District LGD code already matches.,371,Gujarat,Morbi,24,673,lgd,Gujarat,Morbi,24,673,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,36,Maharashtra,Mumbai City,,,manual_pilot,Maharashtra,Mumbai,27,482,lgd
auto,code,1.000,District LGD code already matches.,37,Maharashtra,Mumbai Suburban,27,483,lgd,Maharashtra,Mumbai Suburban,27,483,lgd
auto,code,1.000,District LGD code already matches.,722,Telangana,Nagarkurnool,36,694,lgd,Telangana,Nagarkurnool,36,694,lgd
auto,code,1.000,District LGD code already matches.,298,Bihar,Nalanda,10,209,lgd,Bihar,Nalanda,10,209,lgd
auto,code,1.000,District LGD code already matches.,723,Telangana,Nalgonda,36,514,lgd,Telangana,Nalgonda,36,514,lgd
auto,code,1.000,District LGD code already matches.,299,Bihar,Nawada,10,210,lgd,Bihar,Nawada,10,210,lgd
auto,code,1.000,District LGD code already matches.,798,Delhi,North,7,80,lgd,Delhi,North,7,80,lgd
auto,code,1.000,District LGD code already matches.,800,Delhi,North West,7,82,lgd,Delhi,North West,7,82,lgd
auto,code,1.000,District LGD code already matches.,231,Arunachal Pradesh,Papum Pare,12,237,lgd,Arunachal Pradesh,Papum Pare,12,237,lgd
auto,code,1.000,District LGD code already matches.,488,Kerala,Pathanamthitta,32,564,lgd,Kerala,Pathanamthitta,32,564,lgd
auto,code,1.000,District LGD code already matches.,376,Gujarat,Porbandar,24,456,lgd,Gujarat,Porbandar,24,456,lgd
auto,code,1.000,District LGD code already matches.,171,Uttar Pradesh,Prayagraj,9,120,lgd,Uttar Pradesh,Prayagraj,9,120,lgd
auto,code,1.000,District LGD code already matches.,172,Uttar Pradesh,Rae Bareli,9,175,lgd,Uttar Pradesh,Rae Bareli,9,175,lgd
auto,code,1.000,District LGD code already matches.,468,Karnataka,Raichur,29,546,lgd,Karnataka,Raichur,29,546,lgd
auto,code,1.000,District LGD code already matches.,728,Telangana,Rajanna Sircilla,36,683,lgd,Telangana,Rajanna Sircilla,36,683,lgd
auto,code,1.000,District LGD code already matches.,821,Jammu And Kashmir,Ramban,1,621,lgd,Jammu And Kashmir,Ramban,1,621,lgd
auto,code,1.000,District LGD code already matches.,94,Madhya Pradesh,Ratlam,23,423,lgd,Madhya Pradesh,Ratlam,23,423,lgd
auto,code,1.000,District LGD code already matches.,402,Haryana,Rewari,6,72,lgd,Haryana,Rewari,6,72,lgd
auto,code,1.000,District LGD code already matches.,514,Meghalaya,Ri Bhoi,17,276,lgd,Meghalaya,Ri Bhoi,17,276,lgd
auto,code,1.000,District LGD code already matches.,403,Haryana,Rohtak,6,73,lgd,Haryana,Rohtak,6,73,lgd
auto,code,1.000,District LGD code already matches.,823,Jammu And Kashmir,Samba,1,624,lgd,Jammu And Kashmir,Samba,1,624,lgd
auto,code,1.000,District LGD code already matches.,579,Odisha,Sambalpur,21,371,lgd,Odisha,Sambalpur,21,371,lgd
auto,code,1.000,District LGD code already matches.,46,Maharashtra,Sangli,27,493,lgd,Maharashtra,Sangli,27,493,lgd
auto,code,1.000,District LGD code already matches.,98,Madhya Pradesh,Sehore,23,427,lgd,Madhya Pradesh,Sehore,23,427,lgd
auto,code,1.000,District LGD code already matches.,504,Manipur,Senapati,14,257,lgd,Manipur,Senapati,14,257,lgd
auto,code,1.000,District LGD code already matches.,652,Rajasthan,Shahpura,8,780,lgd,Rajasthan,Shahpura,8,780,lgd
auto,code,1.000,District LGD code already matches.,306,Bihar,Sheikhpura,10,219,lgd,Bihar,Sheikhpura,10,219,lgd
auto,code,1.000,District LGD code already matches.,233,Arunachal Pradesh,Siang,12,679,lgd,Arunachal Pradesh,Siang,12,679,lgd
auto,code,1.000,District LGD code already matches.,731,Telangana,Siddipet,36,692,lgd,Telangana,Siddipet,36,692,lgd
auto,code,1.000,District LGD code already matches.,417,Himachal Pradesh,Sirmaur,2,24,lgd,Himachal Pradesh,Sirmaur,2,24,lgd
auto,code,1.000,District LGD code already matches.,268,Assam,Sivasagar,18,300,lgd,Assam,Sivasagar,18,300,lgd
auto,code,1.000,District LGD code already matches.,269,Assam,Sonitpur,18,301,lgd,Assam,Sonitpur,18,301,lgd
auto,code,1.000,District LGD code already matches.,743,Tripura,South Tripura,16,271,lgd,Tripura,South Tripura,16,271,lgd
auto,code,1.000,District LGD code already matches.,183,Uttar Pradesh,Sultanpur,9,185,lgd,Uttar Pradesh,Sultanpur,9,185,lgd
auto,code,1.000,District LGD code already matches.,581,Odisha,Sundargarh,21,373,lgd,Odisha,Sundargarh,21,373,lgd
auto,code,1.000,District LGD code already matches.,379,Gujarat,Surat,24,459,lgd,Gujarat,Surat,24,459,lgd
auto,code,1.000,District LGD code already matches.,380,Gujarat,Surendranagar,24,460,lgd,Gujarat,Surendranagar,24,460,lgd
auto,code,1.000,District LGD code already matches.,692,Tamil Nadu,Thoothukkudi,33,594,lgd,Tamil Nadu,Thoothukkudi,33,594,lgd
auto,code,1.000,District LGD code already matches.,490,Kerala,Thrissur,32,566,lgd,Kerala,Thrissur,32,566,lgd
auto,code,1.000,District LGD code already matches.,208,Andhra Pradesh,Tirupati,28,752,lgd,Andhra Pradesh,Tirupati,28,752,lgd
auto,code,1.000,District LGD code already matches.,547,Nagaland,Tuensang,13,249,lgd,Nagaland,Tuensang,13,249,lgd
auto,code,1.000,District LGD code already matches.,758,Uttarakhand,Udam Singh Nagar,5,56,lgd,Uttarakhand,Udam Singh Nagar,5,56,lgd
auto,code,1.000,District LGD code already matches.,826,Jammu And Kashmir,Udhampur,1,14,lgd,Jammu And Kashmir,Udhampur,1,14,lgd
auto,code,1.000,District LGD code already matches.,107,Madhya Pradesh,Ujjain,23,435,lgd,Madhya Pradesh,Ujjain,23,435,lgd
auto,code,1.000,District LGD code already matches.,184,Uttar Pradesh,Unnao,9,186,lgd,Uttar Pradesh,Unnao,9,186,lgd
auto,code,1.000,District LGD code already matches.,783,West Bengal,Uttar Dinajpur,19,311,lgd,West Bengal,Uttar Dinajpur,19,311,lgd
auto,code,1.000,District LGD code already matches.,700,Tamil Nadu,Vellore,33,595,lgd,Tamil Nadu,Vellore,33,595,lgd
auto,code,1.000,District LGD code already matches.,734,Telangana,Wanaparthy,36,693,lgd,Telangana,Wanaparthy,36,693,lgd
auto,code,1.000,District LGD code already matches.,211,Andhra Pradesh,West Godavari,28,523,lgd,Andhra Pradesh,West Godavari,28,523,lgd
auto,code,1.000,District LGD code already matches.,238,Arunachal Pradesh,West Kameng,12,242,lgd,Arunachal Pradesh,West Kameng,12,242,lgd
auto,code,1.000,District LGD code already matches.,406,Haryana,Yamunanagar,6,76,lgd,Haryana,Yamunanagar,6,76,lgd
auto,code,1.000,District LGD code already matches.,53,Maharashtra,Yavatmal,27,500,lgd,Maharashtra,Yavatmal,27,500,lgd
auto,code,1.000,District LGD code already matches.,8,Maharashtra,Ahmednagar,27,466,lgd,Maharashtra,Ahmednagar,27,466,lgd
auto,code,1.000,District LGD code already matches.,187,Andhra Pradesh,Alluri Sitharama Raju,28,745,lgd,Andhra Pradesh,Alluri Sitharama Raju,28,745,lgd
auto,code,1.000,District LGD code already matches.,115,Uttar Pradesh,Amroha,9,154,lgd,Uttar Pradesh,Amroha,9,154,lgd
auto,code,1.000,District LGD code already matches.,188,Andhra Pradesh,Anakapalli,28,744,lgd,Andhra Pradesh,Anakapalli,28,744,lgd
auto,code,1.000,District LGD code already matches.,214,Arunachal Pradesh,Anjaw,12,628,lgd,Arunachal Pradesh,Anjaw,12,628,lgd
auto,code,1.000,District LGD code already matches.,609,Rajasthan,Anupgarh,8,776,lgd,Rajasthan,Anupgarh,8,776,lgd
auto,code,1.000,District LGD code already matches.,116,Uttar Pradesh,Auraiya,9,122,lgd,Uttar Pradesh,Auraiya,9,122,lgd
auto,code,1.000,District LGD code already matches.,117,Uttar Pradesh,Ayodhya,9,140,lgd,Uttar Pradesh,Ayodhya,9,140,lgd
missing_in_db,none,0.667,No safe candidate above review threshold.,,,,,,,Assam,Bajali,18,739,lgd
auto,code,1.000,District LGD code already matches.,553,Odisha,Balangir,21,345,lgd,Odisha,Balangir,21,345,lgd
auto,code,1.000,District LGD code already matches.,125,Uttar Pradesh,Bara Banki,9,129,lgd,Uttar Pradesh,Bara Banki,9,129,lgd
auto,code,1.000,District LGD code already matches.,705,Telangana,Bhadradri Kothagudem,36,690,lgd,Telangana,Bhadradri Kothagudem,36,690,lgd
auto,code,1.000,District LGD code already matches.,615,Rajasthan,Bharatpur,8,91,lgd,Rajasthan,Bharatpur,8,91,lgd
auto,code,1.000,District LGD code already matches.,281,Bihar,Bhojpur,10,193,lgd,Bihar,Bhojpur,10,193,lgd
auto,code,1.000,District LGD code already matches.,617,Rajasthan,Bikaner,8,93,lgd,Rajasthan,Bikaner,8,93,lgd
auto,code,1.000,District LGD code already matches.,763,West Bengal,Birbhum,19,307,lgd,West Bengal,Birbhum,19,307,lgd
auto,code,1.000,District LGD code already matches.,387,Haryana,Charki Dadri,6,701,lgd,Haryana,Charki Dadri,6,701,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,453,Karnataka,Chikballapur,,,manual_pilot,Karnataka,Chikkaballapura,29,630,lgd
auto,code,1.000,District LGD code already matches.,192,Andhra Pradesh,Chittoor,28,503,lgd,Andhra Pradesh,Chittoor,28,503,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,321,Chhattisgarh,Dantewada,,,manual_pilot,Chhattisgarh,Dakshin Bastar Dantewada,22,376,lgd
auto,code,1.000,District LGD code already matches.,248,Assam,Darrang,18,283,lgd,Assam,Darrang,18,283,lgd
auto,code,1.000,District LGD code already matches.,751,Uttarakhand,Dehradun,5,49,lgd,Uttarakhand,Dehradun,5,49,lgd
auto,code,1.000,District LGD code already matches.,559,Odisha,Deogarh,21,351,lgd,Odisha,Deogarh,21,351,lgd
auto,code,1.000,District LGD code already matches.,249,Assam,Dhemaji,18,284,lgd,Assam,Dhemaji,18,284,lgd
auto,code,1.000,District LGD code already matches.,250,Assam,Dhubri,18,285,lgd,Assam,Dhubri,18,285,lgd
auto,code,1.000,District LGD code already matches.,216,Arunachal Pradesh,Dibang Valley,12,230,lgd,Arunachal Pradesh,Dibang Valley,12,230,lgd
auto,code,1.000,District LGD code already matches.,624,Rajasthan,Didwana-Kuchaman,8,768,lgd,Rajasthan,Didwana-Kuchaman,8,768,lgd
auto,code,1.000,District LGD code already matches.,536,Nagaland,Dimapur,13,244,lgd,Nagaland,Dimapur,13,244,lgd
auto,code,1.000,District LGD code already matches.,671,Tamil Nadu,Dindigul,33,572,lgd,Tamil Nadu,Dindigul,33,572,lgd
auto,code,1.000,District LGD code already matches.,793,The Dadra And Nagar Haveli And Daman And Diu,Diu,38,464,lgd,The Dadra And Nagar Haveli And Daman And Diu,Diu,38,464,lgd
auto,code,1.000,District LGD code already matches.,811,Jammu And Kashmir,Doda,1,4,lgd,Jammu And Kashmir,Doda,1,4,lgd
auto,code,1.000,District LGD code already matches.,626,Rajasthan,Dungarpur,8,99,lgd,Rajasthan,Dungarpur,8,99,lgd
auto,code,1.000,District LGD code already matches.,218,Arunachal Pradesh,East Siang,12,232,lgd,Arunachal Pradesh,East Siang,12,232,lgd
auto,code,1.000,District LGD code already matches.,479,Kerala,Ernakulam,32,555,lgd,Kerala,Ernakulam,32,555,lgd
auto,code,1.000,District LGD code already matches.,134,Uttar Pradesh,Etah,9,138,lgd,Uttar Pradesh,Etah,9,138,lgd
auto,code,1.000,District LGD code already matches.,136,Uttar Pradesh,Farrukhabad,9,141,lgd,Uttar Pradesh,Farrukhabad,9,141,lgd
auto,code,1.000,District LGD code already matches.,389,Haryana,Fatehabad,6,61,lgd,Haryana,Fatehabad,6,61,lgd
auto,code,1.000,District LGD code already matches.,137,Uttar Pradesh,Fatehpur,9,142,lgd,Uttar Pradesh,Fatehpur,9,142,lgd
auto,code,1.000,District LGD code already matches.,459,Karnataka,Gadag,29,537,lgd,Karnataka,Gadag,29,537,lgd
auto,code,1.000,District LGD code already matches.,628,Rajasthan,Gangapurcity,8,771,lgd,Rajasthan,Gangapurcity,8,771,lgd
auto,code,1.000,District LGD code already matches.,658,Sikkim,Gangtok,11,225,lgd,Sikkim,Gangtok,11,225,lgd
auto,code,1.000,District LGD code already matches.,140,Uttar Pradesh,Ghaziabad,9,145,lgd,Uttar Pradesh,Ghaziabad,9,145,lgd
auto,code,1.000,District LGD code already matches.,142,Uttar Pradesh,Gonda,9,147,lgd,Uttar Pradesh,Gonda,9,147,lgd
auto,code,1.000,District LGD code already matches.,286,Bihar,Gopalganj,10,197,lgd,Bihar,Gopalganj,10,197,lgd
auto,code,1.000,District LGD code already matches.,590,Punjab,Gurdaspur,3,32,lgd,Punjab,Gurdaspur,3,32,lgd
auto,code,1.000,District LGD code already matches.,73,Madhya Pradesh,Gwalior,23,407,lgd,Madhya Pradesh,Gwalior,23,407,lgd
auto,code,1.000,District LGD code already matches.,255,Assam,Hailakandi,18,289,lgd,Assam,Hailakandi,18,289,lgd
auto,code,1.000,District LGD code already matches.,629,Rajasthan,Hanumangarh,8,101,lgd,Rajasthan,Hanumangarh,8,101,lgd
auto,code,1.000,District LGD code already matches.,146,Uttar Pradesh,Hardoi,9,150,lgd,Uttar Pradesh,Hardoi,9,150,lgd
auto,code,1.000,District LGD code already matches.,431,Jharkhand,Hazaribagh,20,332,lgd,Jharkhand,Hazaribagh,20,332,lgd
auto,code,1.000,District LGD code already matches.,31,Maharashtra,Hingoli,27,477,lgd,Maharashtra,Hingoli,27,477,lgd
auto,code,1.000,District LGD code already matches.,708,Telangana,Jagitial,36,681,lgd,Telangana,Jagitial,36,681,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,564,Odisha,Jajpur,,,manual_pilot,Odisha,Jajapur,21,356,lgd
auto,code,1.000,District LGD code already matches.,432,Jharkhand,Jamtara,20,333,lgd,Jharkhand,Jamtara,20,333,lgd
auto,code,1.000,District LGD code already matches.,287,Bihar,Jamui,10,198,lgd,Bihar,Jamui,10,198,lgd
auto,code,1.000,District LGD code already matches.,326,Chhattisgarh,Janjgir-Champa,22,379,lgd,Chhattisgarh,Janjgir-Champa,22,379,lgd
auto,code,1.000,District LGD code already matches.,288,Bihar,Jehanabad,10,199,lgd,Bihar,Jehanabad,10,199,lgd
auto,code,1.000,District LGD code already matches.,770,West Bengal,Jhargram,19,703,lgd,West Bengal,Jhargram,19,703,lgd
auto,code,1.000,District LGD code already matches.,289,Bihar,Kaimur (Bhabua),10,200,lgd,Bihar,Kaimur (Bhabua),10,200,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,674,Tamil Nadu,Kanchipuram,,,manual_pilot,Tamil Nadu,Kancheepuram,33,574,lgd
auto,code,1.000,District LGD code already matches.,567,Odisha,Kandhamal,21,359,lgd,Odisha,Kandhamal,21,359,lgd
auto,code,1.000,District LGD code already matches.,411,Himachal Pradesh,Kangra,2,18,lgd,Himachal Pradesh,Kangra,2,18,lgd
auto,code,1.000,District LGD code already matches.,151,Uttar Pradesh,Kannauj,9,155,lgd,Uttar Pradesh,Kannauj,9,155,lgd
auto,code,1.000,District LGD code already matches.,395,Haryana,Karnal,6,67,lgd,Haryana,Karnal,6,67,lgd
auto,code,1.000,District LGD code already matches.,154,Uttar Pradesh,Kasganj,9,633,lgd,Uttar Pradesh,Kasganj,9,633,lgd
auto,code,1.000,District LGD code already matches.,79,Madhya Pradesh,Katni,23,413,lgd,Madhya Pradesh,Katni,23,413,lgd
auto,code,1.000,District LGD code already matches.,291,Bihar,Khagaria,10,202,lgd,Bihar,Khagaria,10,202,lgd
auto,code,1.000,District LGD code already matches.,412,Himachal Pradesh,Kinnaur,2,19,lgd,Himachal Pradesh,Kinnaur,2,19,lgd
auto,code,1.000,District LGD code already matches.,537,Nagaland,Kiphire,13,614,lgd,Nagaland,Kiphire,13,614,lgd
auto,code,1.000,District LGD code already matches.,292,Bihar,Kishanganj,10,203,lgd,Bihar,Kishanganj,10,203,lgd
auto,code,1.000,District LGD code already matches.,434,Jharkhand,Koderma,20,334,lgd,Jharkhand,Koderma,20,334,lgd
auto,code,1.000,District LGD code already matches.,465,Karnataka,Koppal,29,543,lgd,Karnataka,Koppal,29,543,lgd
auto,code,1.000,District LGD code already matches.,642,Rajasthan,Kotputli-Behror,8,782,lgd,Rajasthan,Kotputli-Behror,8,782,lgd
auto,code,1.000,District LGD code already matches.,484,Kerala,Kottayam,32,560,lgd,Kerala,Kottayam,32,560,lgd
auto,code,1.000,District LGD code already matches.,485,Kerala,Kozhikode,32,561,lgd,Kerala,Kozhikode,32,561,lgd
auto,code,1.000,District LGD code already matches.,198,Andhra Pradesh,Krishna,28,510,lgd,Andhra Pradesh,Krishna,28,510,lgd
auto,code,1.000,District LGD code already matches.,816,Jammu And Kashmir,Kulgam,1,622,lgd,Jammu And Kashmir,Kulgam,1,622,lgd
auto,code,1.000,District LGD code already matches.,817,Jammu And Kashmir,Kupwara,1,8,lgd,Jammu And Kashmir,Kupwara,1,8,lgd
auto,code,1.000,District LGD code already matches.,199,Andhra Pradesh,Kurnool,28,511,lgd,Andhra Pradesh,Kurnool,28,511,lgd
auto,code,1.000,District LGD code already matches.,293,Bihar,Lakhisarai,10,204,lgd,Bihar,Lakhisarai,10,204,lgd
auto,code,1.000,District LGD code already matches.,35,Maharashtra,Latur,27,481,lgd,Maharashtra,Latur,27,481,lgd
auto,code,1.000,District LGD code already matches.,529,Mizoram,Lunglei,15,265,lgd,Mizoram,Lunglei,15,265,lgd
auto,code,1.000,District LGD code already matches.,716,Telangana,Mahabubabad,36,688,lgd,Telangana,Mahabubabad,36,688,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,370,Gujarat,Mehsana,,,manual_pilot,Gujarat,Mahesana,24,451,lgd
auto,code,1.000,District LGD code already matches.,160,Uttar Pradesh,Mahrajganj,9,164,lgd,Uttar Pradesh,Mahrajganj,9,164,lgd
auto,code,1.000,District LGD code already matches.,530,Mizoram,Mamit,15,266,lgd,Mizoram,Mamit,15,266,lgd
auto,code,1.000,District LGD code already matches.,415,Himachal Pradesh,Mandi,2,22,lgd,Himachal Pradesh,Mandi,2,22,lgd
auto,code,1.000,District LGD code already matches.,334,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur(M C B),22,760,lgd,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur(M C B),22,760,lgd
auto,code,1.000,District LGD code already matches.,573,Odisha,Mayurbhanj,21,365,lgd,Odisha,Mayurbhanj,21,365,lgd
auto,code,1.000,District LGD code already matches.,720,Telangana,Medchal Malkajgiri,36,700,lgd,Telangana,Medchal Malkajgiri,36,700,lgd
auto,code,1.000,District LGD code already matches.,86,Madhya Pradesh,Morena,23,417,lgd,Madhya Pradesh,Morena,23,417,lgd
auto,code,1.000,District LGD code already matches.,774,West Bengal,Murshidabad,19,319,lgd,West Bengal,Murshidabad,19,319,lgd
auto,code,1.000,District LGD code already matches.,574,Odisha,Nabarangpur,21,366,lgd,Odisha,Nabarangpur,21,366,lgd
auto,code,1.000,District LGD code already matches.,775,West Bengal,Nadia,19,320,lgd,West Bengal,Nadia,19,320,lgd
auto,code,1.000,District LGD code already matches.,39,Maharashtra,Nanded,27,485,lgd,Maharashtra,Nanded,27,485,lgd
auto,code,1.000,District LGD code already matches.,40,Maharashtra,Nandurbar,27,486,lgd,Maharashtra,Nandurbar,27,486,lgd
auto,code,1.000,District LGD code already matches.,724,Telangana,Narayanpet,36,721,lgd,Telangana,Narayanpet,36,721,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,87,Madhya Pradesh,Narsinghpur,,,manual_pilot,Madhya Pradesh,Narsimhapur,23,418,lgd
auto,code,1.000,District LGD code already matches.,88,Madhya Pradesh,Neemuch,23,419,lgd,Madhya Pradesh,Neemuch,23,419,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,785,Andaman and Nicobar Islands,Nicobar,,,manual_pilot,Andaman And Nicobar Islands,Nicobars,35,603,lgd
auto,code,1.000,District LGD code already matches.,725,Telangana,Nirmal,36,680,lgd,Telangana,Nirmal,36,680,lgd
auto,code,1.000,District LGD code already matches.,89,Madhya Pradesh,Niwari,23,722,lgd,Madhya Pradesh,Niwari,23,722,lgd
auto,code,1.000,District LGD code already matches.,726,Telangana,Nizamabad,36,516,lgd,Telangana,Nizamabad,36,516,lgd
auto,code,1.000,District LGD code already matches.,543,Nagaland,Noklak,13,736,lgd,Nagaland,Noklak,13,736,lgd
auto,code,1.000,District LGD code already matches.,348,Goa,North Goa,30,551,lgd,Goa,North Goa,30,551,lgd
auto,code,1.000,District LGD code already matches.,230,Arunachal Pradesh,Pakke Kessang,12,723,lgd,Arunachal Pradesh,Pakke Kessang,12,723,lgd
auto,code,1.000,District LGD code already matches.,437,Jharkhand,Pakur,20,337,lgd,Jharkhand,Pakur,20,337,lgd
auto,code,1.000,District LGD code already matches.,90,Madhya Pradesh,Pandhurna,23,785,lgd,Madhya Pradesh,Pandhurna,23,785,lgd
auto,code,1.000,District LGD code already matches.,43,Maharashtra,Parbhani,27,489,lgd,Maharashtra,Parbhani,27,489,lgd
auto,code,1.000,District LGD code already matches.,777,West Bengal,Paschim Bardhaman,19,704,lgd,West Bengal,Paschim Bardhaman,19,704,lgd
auto,code,1.000,District LGD code already matches.,778,West Bengal,Paschim Medinipur,19,318,lgd,West Bengal,Paschim Medinipur,19,318,lgd
auto,code,1.000,District LGD code already matches.,601,Punjab,Patiala,3,41,lgd,Punjab,Patiala,3,41,lgd
auto,code,1.000,District LGD code already matches.,300,Bihar,Patna,10,212,lgd,Bihar,Patna,10,212,lgd
auto,code,1.000,District LGD code already matches.,727,Telangana,Peddapalli,36,682,lgd,Telangana,Peddapalli,36,682,lgd
auto,code,1.000,District LGD code already matches.,818,Jammu And Kashmir,Poonch,1,10,lgd,Jammu And Kashmir,Poonch,1,10,lgd
auto,code,1.000,District LGD code already matches.,170,Uttar Pradesh,Pratapgarh,9,174,lgd,Uttar Pradesh,Pratapgarh,9,174,lgd
auto,code,1.000,District LGD code already matches.,835,Puducherry,Puducherry,34,600,lgd,Puducherry,Puducherry,34,600,lgd
auto,code,1.000,District LGD code already matches.,819,Jammu And Kashmir,Pulwama,1,11,lgd,Jammu And Kashmir,Pulwama,1,11,lgd
auto,code,1.000,District LGD code already matches.,2,Maharashtra,Pune,27,490,lgd,Maharashtra,Pune,27,490,lgd
auto,code,1.000,District LGD code already matches.,44,Maharashtra,Raigad,27,491,lgd,Maharashtra,Raigad,27,491,lgd
auto,code,1.000,District LGD code already matches.,338,Chhattisgarh,Raigarh,22,386,lgd,Chhattisgarh,Raigarh,22,386,lgd
auto,code,1.000,District LGD code already matches.,339,Chhattisgarh,Raipur,22,387,lgd,Chhattisgarh,Raipur,22,387,lgd
auto,code,1.000,District LGD code already matches.,93,Madhya Pradesh,Rajgarh,23,422,lgd,Madhya Pradesh,Rajgarh,23,422,lgd
auto,code,1.000,District LGD code already matches.,820,Jammu And Kashmir,Rajouri,1,12,lgd,Jammu And Kashmir,Rajouri,1,12,lgd
auto,code,1.000,District LGD code already matches.,756,Uttarakhand,Rudra Prayag,5,54,lgd,Uttarakhand,Rudra Prayag,5,54,lgd
auto,code,1.000,District LGD code already matches.,378,Gujarat,Sabar Kantha,24,458,lgd,Gujarat,Sabar Kantha,24,458,lgd
