match_status,match_method,match_score,review_reason,db_id,db_state_name,db_district_name,db_state_lgd_code,db_district_lgd_code,db_source,lgd_state_name,lgd_district_name,lgd_state_lgd_code,lgd_district_lgd_code,lgd_source
auto,exact_name,1.000,State and district names match exactly after normalization.,323,Chhattisgarh,Durg,,,manual_pilot,Chhattisgarh,Durg,22,378,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,510,Meghalaya,East Garo Hills,,,manual_pilot,Meghalaya,East Garo Hills,17,273,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,586,Punjab,Faridkot,,,manual_pilot,Punjab,Faridkot,3,29,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,587,Punjab,Fatehgarh Sahib,,,manual_pilot,Punjab,Fatehgarh Sahib,3,30,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,562,Odisha,Ganjam,,,manual_pilot,Odisha,Ganjam,21,354,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,139,Uttar Pradesh,Gautam Buddha Nagar,,,manual_pilot,Uttar Pradesh,Gautam Buddha Nagar,9,144,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,141,Uttar Pradesh,Ghazipur,,,manual_pilot,Uttar Pradesh,Ghazipur,9,146,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,429,Jharkhand,Godda,,,manual_pilot,Jharkhand,Godda,20,330,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,390,Haryana,Gurugram,,,manual_pilot,Haryana,Gurugram,6,62,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,145,Uttar Pradesh,Hapur,,,manual_pilot,Uttar Pradesh,Hapur,9,661,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,147,Uttar Pradesh,Hathras,,,manual_pilot,Uttar Pradesh,Hathras,9,163,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,461,Karnataka,Haveri,,,manual_pilot,Karnataka,Haveri,29,540,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,391,Haryana,Hisar,,,manual_pilot,Haryana,Hisar,6,63,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,525,Mizoram,Hnahthial,,,manual_pilot,Mizoram,Hnahthial,15,726,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,707,Telangana,Hyderabad,,,manual_pilot,Telangana,Hyderabad,36,507,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,148,Uttar Pradesh,Jalaun,,,manual_pilot,Uttar Pradesh,Jalaun,9,151,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,33,Maharashtra,Jalna,,,manual_pilot,Maharashtra,Jalna,27,479,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,365,Gujarat,Jamnagar,,,manual_pilot,Gujarat,Jamnagar,24,447,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,327,Chhattisgarh,Jashpur,,,manual_pilot,Chhattisgarh,Jashpur,22,380,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,78,Madhya Pradesh,Jhabua,,,manual_pilot,Madhya Pradesh,Jhabua,23,412,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,393,Haryana,Jind,,,manual_pilot,Haryana,Jind,6,65,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,498,Manipur,Jiribam,,,manual_pilot,Manipur,Jiribam,14,713,lgd
review,exact_name,1.000,Multiple LGD districts matched the same existing DB row.,636,Rajasthan,Jodhpur,,,manual_pilot,Rajasthan,Jodhpur,8,107,lgd
review,canonical_name,1.000,Multiple LGD districts matched the same existing DB row.,636,Rajasthan,Jodhpur,,,manual_pilot,Rajasthan,Jodhpur (Gramin),8,778,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,257,Assam,Jorhat,,,manual_pilot,Assam,Jorhat,18,290,lgd
missing_in_db,none,0.500,No safe candidate above review threshold.,,,,,,,Gujarat,Kachchh,24,449,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,196,Andhra Pradesh,Kakinada,,,manual_pilot,Andhra Pradesh,Kakinada,28,746,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,566,Odisha,Kalahandi,,,manual_pilot,Odisha,Kalahandi,21,358,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,673,Tamil Nadu,Kallakurichi,,,manual_pilot,Tamil Nadu,Kallakurichi,33,729,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,712,Telangana,Kamareddy,,,manual_pilot,Telangana,Kamareddy,36,685,lgd
missing_in_db,none,0.900,No safe candidate above review threshold.,,,,,,,Assam,Kamrup Metro,18,618,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,481,Kerala,Kannur,,,manual_pilot,Kerala,Kannur,32,557,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,153,Uttar Pradesh,Kanpur Nagar,,,manual_pilot,Uttar Pradesh,Kanpur Nagar,9,157,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,593,Punjab,Kapurthala,,,manual_pilot,Punjab,Kapurthala,3,35,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,828,Ladakh,Kargil,,,manual_pilot,Ladakh,Kargil,37,6,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,676,Tamil Nadu,Karur,,,manual_pilot,Tamil Nadu,Karur,33,576,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,814,Jammu and Kashmir,Kathua,,,manual_pilot,Jammu And Kashmir,Kathua,1,7,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,640,Rajasthan,Khairthal-Tijara,,,manual_pilot,Rajasthan,Khairthal-Tijara,8,770,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,80,Madhya Pradesh,Khandwa,,,manual_pilot,Madhya Pradesh,Khandwa (East Nimar),23,405,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,464,Karnataka,Kolar,,,manual_pilot,Karnataka,Kolar,29,542,lgd
review,fuzzy_review,0.900,Possible match; needs manual review.,715,Telangana,Kumuram Bheem,,,manual_pilot,Telangana,Kumuram Bheem Asifabad,36,699,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,528,Mizoram,Lawngtlai,,,manual_pilot,Mizoram,Lawngtlai,15,264,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,436,Jharkhand,Lohardaga,,,manual_pilot,Jharkhand,Lohardaga,20,336,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,226,Arunachal Pradesh,Lower Dibang Valley,,,manual_pilot,Arunachal Pradesh,Lower Dibang Valley,12,235,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,227,Arunachal Pradesh,Lower Siang,,,manual_pilot,Arunachal Pradesh,Lower Siang,12,719,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,161,Uttar Pradesh,Mahoba,,,manual_pilot,Uttar Pradesh,Mahoba,9,165,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,83,Madhya Pradesh,Mandla,,,manual_pilot,Madhya Pradesh,Mandla,23,415,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,679,Tamil Nadu,Mayiladuthurai,,,manual_pilot,Tamil Nadu,Mayiladuthurai,33,735,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,719,Telangana,Medak,,,manual_pilot,Telangana,Medak,36,513,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,166,Uttar Pradesh,Mirzapur,,,manual_pilot,Uttar Pradesh,Mirzapur,9,170,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,540,Nagaland,Mokokchung,,,manual_pilot,Nagaland,Mokokchung,13,246,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,167,Uttar Pradesh,Moradabad,,,manual_pilot,Uttar Pradesh,Moradabad,9,171,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,371,Gujarat,Morbi,,,manual_pilot,Gujarat,Morbi,24,673,lgd
missing_in_db,none,0.900,No safe candidate above review threshold.,,,,,,,Maharashtra,Mumbai,27,482,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,37,Maharashtra,Mumbai Suburban,,,manual_pilot,Maharashtra,Mumbai Suburban,27,483,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,722,Telangana,Nagarkurnool,,,manual_pilot,Telangana,Nagarkurnool,36,694,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,298,Bihar,Nalanda,,,manual_pilot,Bihar,Nalanda,10,209,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,723,Telangana,Nalgonda,,,manual_pilot,Telangana,Nalgonda,36,514,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,299,Bihar,Nawada,,,manual_pilot,Bihar,Nawada,10,210,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,798,Delhi,North Delhi,,,manual_pilot,Delhi,North,7,80,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,800,Delhi,North West Delhi,,,manual_pilot,Delhi,North West,7,82,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,231,Arunachal Pradesh,Papum Pare,,,manual_pilot,Arunachal Pradesh,Papum Pare,12,237,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,488,Kerala,Pathanamthitta,,,manual_pilot,Kerala,Pathanamthitta,32,564,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,376,Gujarat,Porbandar,,,manual_pilot,Gujarat,Porbandar,24,456,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,171,Uttar Pradesh,Prayagraj,,,manual_pilot,Uttar Pradesh,Prayagraj,9,120,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,172,Uttar Pradesh,Rae Bareli,,,manual_pilot,Uttar Pradesh,Rae Bareli,9,175,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,468,Karnataka,Raichur,,,manual_pilot,Karnataka,Raichur,29,546,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,728,Telangana,Rajanna Sircilla,,,manual_pilot,Telangana,Rajanna Sircilla,36,683,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,821,Jammu and Kashmir,Ramban,,,manual_pilot,Jammu And Kashmir,Ramban,1,621,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,94,Madhya Pradesh,Ratlam,,,manual_pilot,Madhya Pradesh,Ratlam,23,423,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,402,Haryana,Rewari,,,manual_pilot,Haryana,Rewari,6,72,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,514,Meghalaya,Ri Bhoi,,,manual_pilot,Meghalaya,Ri Bhoi,17,276,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,403,Haryana,Rohtak,,,manual_pilot,Haryana,Rohtak,6,73,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,823,Jammu and Kashmir,Samba,,,manual_pilot,Jammu And Kashmir,Samba,1,624,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,579,Odisha,Sambalpur,,,manual_pilot,Odisha,Sambalpur,21,371,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,46,Maharashtra,Sangli,,,manual_pilot,Maharashtra,Sangli,27,493,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,98,Madhya Pradesh,Sehore,,,manual_pilot,Madhya Pradesh,Sehore,23,427,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,504,Manipur,Senapati,,,manual_pilot,Manipur,Senapati,14,257,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,652,Rajasthan,Shahpura,,,manual_pilot,Rajasthan,Shahpura,8,780,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,306,Bihar,Sheikhpura,,,manual_pilot,Bihar,Sheikhpura,10,219,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,233,Arunachal Pradesh,Siang,,,manual_pilot,Arunachal Pradesh,Siang,12,679,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,731,Telangana,Siddipet,,,manual_pilot,Telangana,Siddipet,36,692,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,417,Himachal Pradesh,Sirmaur,,,manual_pilot,Himachal Pradesh,Sirmaur,2,24,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,268,Assam,Sivasagar,,,manual_pilot,Assam,Sivasagar,18,300,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,269,Assam,Sonitpur,,,manual_pilot,Assam,Sonitpur,18,301,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,743,Tripura,South Tripura,,,manual_pilot,Tripura,South Tripura,16,271,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,183,Uttar Pradesh,Sultanpur,,,manual_pilot,Uttar Pradesh,Sultanpur,9,185,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,581,Odisha,Sundargarh,,,manual_pilot,Odisha,Sundargarh,21,373,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,379,Gujarat,Surat,,,manual_pilot,Gujarat,Surat,24,459,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,380,Gujarat,Surendranagar,,,manual_pilot,Gujarat,Surendranagar,24,460,lgd
auto,fuzzy_high,0.957,High similarity within the same state.,692,Tamil Nadu,Thoothukudi,,,manual_pilot,Tamil Nadu,Thoothukkudi,33,594,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,490,Kerala,Thrissur,,,manual_pilot,Kerala,Thrissur,32,566,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,208,Andhra Pradesh,Tirupati,,,manual_pilot,Andhra Pradesh,Tirupati,28,752,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,547,Nagaland,Tuensang,,,manual_pilot,Nagaland,Tuensang,13,249,lgd
auto,fuzzy_high,0.970,High similarity within the same state.,758,Uttarakhand,Udham Singh Nagar,,,manual_pilot,Uttarakhand,Udam Singh Nagar,5,56,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,826,Jammu and Kashmir,Udhampur,,,manual_pilot,Jammu And Kashmir,Udhampur,1,14,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,107,Madhya Pradesh,Ujjain,,,manual_pilot,Madhya Pradesh,Ujjain,23,435,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,184,Uttar Pradesh,Unnao,,,manual_pilot,Uttar Pradesh,Unnao,9,186,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,783,West Bengal,Uttar Dinajpur,,,manual_pilot,West Bengal,Uttar Dinajpur,19,311,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,700,Tamil Nadu,Vellore,,,manual_pilot,Tamil Nadu,Vellore,33,595,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,734,Telangana,Wanaparthy,,,manual_pilot,Telangana,Wanaparthy,36,693,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,211,Andhra Pradesh,West Godavari,,,manual_pilot,Andhra Pradesh,West Godavari,28,523,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,238,Arunachal Pradesh,West Kameng,,,manual_pilot,Arunachal Pradesh,West Kameng,12,242,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,406,Haryana,Yamunanagar,,,manual_pilot,Haryana,Yamunanagar,6,76,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,53,Maharashtra,Yavatmal,,,manual_pilot,Maharashtra,Yavatmal,27,500,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,8,Maharashtra,Ahmednagar,,,manual_pilot,Maharashtra,Ahmednagar,27,466,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,187,Andhra Pradesh,Alluri Sitharama Raju,,,manual_pilot,Andhra Pradesh,Alluri Sitharama Raju,28,745,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,115,Uttar Pradesh,Amroha,,,manual_pilot,Uttar Pradesh,Amroha,9,154,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,188,Andhra Pradesh,Anakapalli,,,manual_pilot,Andhra Pradesh,Anakapalli,28,744,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,214,Arunachal Pradesh,Anjaw,,,manual_pilot,Arunachal Pradesh,Anjaw,12,628,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,609,Rajasthan,Anupgarh,,,manual_pilot,Rajasthan,Anupgarh,8,776,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,116,Uttar Pradesh,Auraiya,,,manual_pilot,Uttar Pradesh,Auraiya,9,122,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,117,Uttar Pradesh,Ayodhya,,,manual_pilot,Uttar Pradesh,Ayodhya,9,140,lgd
missing_in_db,none,0.667,No safe candidate above review threshold.,,,,,,,Assam,Bajali,18,739,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,553,Odisha,Balangir,,,manual_pilot,Odisha,Balangir,21,345,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,125,Uttar Pradesh,Barabanki,,,manual_pilot,Uttar Pradesh,Bara Banki,9,129,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,705,Telangana,Bhadradri Kothagudem,,,manual_pilot,Telangana,Bhadradri Kothagudem,36,690,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,615,Rajasthan,Bharatpur,,,manual_pilot,Rajasthan,Bharatpur,8,91,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,281,Bihar,Bhojpur,,,manual_pilot,Bihar,Bhojpur,10,193,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,617,Rajasthan,Bikaner,,,manual_pilot,Rajasthan,Bikaner,8,93,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,763,West Bengal,Birbhum,,,manual_pilot,West Bengal,Birbhum,19,307,lgd
auto,fuzzy_high,0.960,High similarity within the same state.,387,Haryana,Charkhi Dadri,,,manual_pilot,Haryana,Charki Dadri,6,701,lgd
review,fuzzy_review,0.889,Possible match; needs manual review.,453,Karnataka,Chikballapur,,,manual_pilot,Karnataka,Chikkaballapura,29,630,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,192,Andhra Pradesh,Chittoor,,,manual_pilot,Andhra Pradesh,Chittoor,28,503,lgd
missing_in_db,none,0.900,No safe candidate above review threshold.,,,,,,,Chhattisgarh,Dakshin Bastar Dantewada,22,376,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,248,Assam,Darrang,,,manual_pilot,Assam,Darrang,18,283,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,751,Uttarakhand,Dehradun,,,manual_pilot,Uttarakhand,Dehradun,5,49,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,559,Odisha,Deogarh,,,manual_pilot,Odisha,Deogarh,21,351,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,249,Assam,Dhemaji,,,manual_pilot,Assam,Dhemaji,18,284,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,250,Assam,Dhubri,,,manual_pilot,Assam,Dhubri,18,285,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,216,Arunachal Pradesh,Dibang Valley,,,manual_pilot,Arunachal Pradesh,Dibang Valley,12,230,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,624,Rajasthan,Didwana-Kuchaman,,,manual_pilot,Rajasthan,Didwana-Kuchaman,8,768,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,536,Nagaland,Dimapur,,,manual_pilot,Nagaland,Dimapur,13,244,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,671,Tamil Nadu,Dindigul,,,manual_pilot,Tamil Nadu,Dindigul,33,572,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,793,Dadra and Nagar Haveli and Daman and Diu,Diu,,,manual_pilot,The Dadra And Nagar Haveli And Daman And Diu,Diu,38,464,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,811,Jammu and Kashmir,Doda,,,manual_pilot,Jammu And Kashmir,Doda,1,4,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,626,Rajasthan,Dungarpur,,,manual_pilot,Rajasthan,Dungarpur,8,99,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,218,Arunachal Pradesh,East Siang,,,manual_pilot,Arunachal Pradesh,East Siang,12,232,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,479,Kerala,Ernakulam,,,manual_pilot,Kerala,Ernakulam,32,555,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,134,Uttar Pradesh,Etah,,,manual_pilot,Uttar Pradesh,Etah,9,138,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,136,Uttar Pradesh,Farrukhabad,,,manual_pilot,Uttar Pradesh,Farrukhabad,9,141,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,389,Haryana,Fatehabad,,,manual_pilot,Haryana,Fatehabad,6,61,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,137,Uttar Pradesh,Fatehpur,,,manual_pilot,Uttar Pradesh,Fatehpur,9,142,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,459,Karnataka,Gadag,,,manual_pilot,Karnataka,Gadag,29,537,lgd
auto,fuzzy_high,0.960,High similarity within the same state.,628,Rajasthan,Gangapur City,,,manual_pilot,Rajasthan,Gangapurcity,8,771,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,658,Sikkim,Gangtok,,,manual_pilot,Sikkim,Gangtok,11,225,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,140,Uttar Pradesh,Ghaziabad,,,manual_pilot,Uttar Pradesh,Ghaziabad,9,145,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,142,Uttar Pradesh,Gonda,,,manual_pilot,Uttar Pradesh,Gonda,9,147,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,286,Bihar,Gopalganj,,,manual_pilot,Bihar,Gopalganj,10,197,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,590,Punjab,Gurdaspur,,,manual_pilot,Punjab,Gurdaspur,3,32,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,73,Madhya Pradesh,Gwalior,,,manual_pilot,Madhya Pradesh,Gwalior,23,407,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,255,Assam,Hailakandi,,,manual_pilot,Assam,Hailakandi,18,289,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,629,Rajasthan,Hanumangarh,,,manual_pilot,Rajasthan,Hanumangarh,8,101,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,146,Uttar Pradesh,Hardoi,,,manual_pilot,Uttar Pradesh,Hardoi,9,150,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,431,Jharkhand,Hazaribagh,,,manual_pilot,Jharkhand,Hazaribagh,20,332,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,31,Maharashtra,Hingoli,,,manual_pilot,Maharashtra,Hingoli,27,477,lgd
auto,fuzzy_high,0.933,High similarity within the same state.,708,Telangana,Jagtial,,,manual_pilot,Telangana,Jagitial,36,681,lgd
review,fuzzy_review,0.923,Possible match; needs manual review.,564,Odisha,Jajpur,,,manual_pilot,Odisha,Jajapur,21,356,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,432,Jharkhand,Jamtara,,,manual_pilot,Jharkhand,Jamtara,20,333,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,287,Bihar,Jamui,,,manual_pilot,Bihar,Jamui,10,198,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,326,Chhattisgarh,Janjgir-Champa,,,manual_pilot,Chhattisgarh,Janjgir-Champa,22,379,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,288,Bihar,Jehanabad,,,manual_pilot,Bihar,Jehanabad,10,199,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,770,West Bengal,Jhargram,,,manual_pilot,West Bengal,Jhargram,19,703,lgd
auto,canonical_name,1.000,Names match after canonical district-name cleanup.,289,Bihar,Kaimur,,,manual_pilot,Bihar,Kaimur (Bhabua),10,200,lgd
review,fuzzy_review,0.870,Possible match; needs manual review.,674,Tamil Nadu,Kanchipuram,,,manual_pilot,Tamil Nadu,Kancheepuram,33,574,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,567,Odisha,Kandhamal,,,manual_pilot,Odisha,Kandhamal,21,359,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,411,Himachal Pradesh,Kangra,,,manual_pilot,Himachal Pradesh,Kangra,2,18,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,151,Uttar Pradesh,Kannauj,,,manual_pilot,Uttar Pradesh,Kannauj,9,155,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,395,Haryana,Karnal,,,manual_pilot,Haryana,Karnal,6,67,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,154,Uttar Pradesh,Kasganj,,,manual_pilot,Uttar Pradesh,Kasganj,9,633,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,79,Madhya Pradesh,Katni,,,manual_pilot,Madhya Pradesh,Katni,23,413,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,291,Bihar,Khagaria,,,manual_pilot,Bihar,Khagaria,10,202,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,412,Himachal Pradesh,Kinnaur,,,manual_pilot,Himachal Pradesh,Kinnaur,2,19,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,537,Nagaland,Kiphire,,,manual_pilot,Nagaland,Kiphire,13,614,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,292,Bihar,Kishanganj,,,manual_pilot,Bihar,Kishanganj,10,203,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,434,Jharkhand,Koderma,,,manual_pilot,Jharkhand,Koderma,20,334,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,465,Karnataka,Koppal,,,manual_pilot,Karnataka,Koppal,29,543,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,642,Rajasthan,Kotputli-Behror,,,manual_pilot,Rajasthan,Kotputli-Behror,8,782,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,484,Kerala,Kottayam,,,manual_pilot,Kerala,Kottayam,32,560,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,485,Kerala,Kozhikode,,,manual_pilot,Kerala,Kozhikode,32,561,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,198,Andhra Pradesh,Krishna,,,manual_pilot,Andhra Pradesh,Krishna,28,510,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,816,Jammu and Kashmir,Kulgam,,,manual_pilot,Jammu And Kashmir,Kulgam,1,622,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,817,Jammu and Kashmir,Kupwara,,,manual_pilot,Jammu And Kashmir,Kupwara,1,8,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,199,Andhra Pradesh,Kurnool,,,manual_pilot,Andhra Pradesh,Kurnool,28,511,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,293,Bihar,Lakhisarai,,,manual_pilot,Bihar,Lakhisarai,10,204,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,35,Maharashtra,Latur,,,manual_pilot,Maharashtra,Latur,27,481,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,529,Mizoram,Lunglei,,,manual_pilot,Mizoram,Lunglei,15,265,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,716,Telangana,Mahabubabad,,,manual_pilot,Telangana,Mahabubabad,36,688,lgd
missing_in_db,none,0.800,No safe candidate above review threshold.,,,,,,,Gujarat,Mahesana,24,451,lgd
auto,fuzzy_high,0.952,High similarity within the same state.,160,Uttar Pradesh,Maharajganj,,,manual_pilot,Uttar Pradesh,Mahrajganj,9,164,lgd
auto,exact_name,1.000,State and district names match exactly after normalization.,530,Mizoram,Mamit,,,manual_pilot,Mizoram,Mamit,15,266,lgd
